"","x"
"1677","Mgrg10	235854;
Q3TN51	Q3TN51_MOUSE	Bard1		Bard1	
E9PUS2	E9PUS2_MOUSE	Btbd2	ENSMUST00000003434;	Btbd2	208198;
Q3UQS3	Q3UQS3_MOUSE	Pkn3		Pkn3	263803;
A0A286T486	A0A286T486_MOUSE	COX1		COX1	
A0A1S5WLF0	A0A1S5WLF0_MOUSE	Myd88		Myd88	
Q8K0I9	Q8K0I9_MOUSE	Dmwd		Dmwd	
Q9JJE1	Q9JJE1_MOUSE	Map2k1		Map2k1	
Q8C6F2	Q8C6F2_MOUSE	Nectin2		Nectin2"
"1678","Pvrl2	19294;
Q3UXA7	Q3UXA7_MOUSE	Pdzrn3		Pdzrn3	
Q8C4T5	Q8C4T5_MOUSE	Lrp1		Lrp1	
Q8K496	Q8K496_MOUSE				
H3BJQ4	H3BJQ4_MOUSE	Hbp1	ENSMUST00000175686;	Hbp1	
A0A1Y7VNC9	A0A1Y7VNC9_MOUSE	Ggps1	ENSMUST00000222687;	Ggps1	
A0A2R8VH96	A0A2R8VH96_MOUSE	Marf1	ENSMUST00000229614;	Marf1	
A0A3B2W3Q3	A0A3B2W3Q3_MOUSE	Ilrun	ENSMUST00000233131;	Ilrun	
A0A286YD08	A0A286YD08_MOUSE	Sec24c	ENSMUST00000224791;	Sec24c	
Q8CCD4	Q8CCD4_MOUSE	Rbl1		Rbl1	
Q7TPT7	Q7TPT7_MOUSE	Vars		Vars"
"1679","Vars2	
H3BKP8	H3BKP8_MOUSE	9930021J03Rik	ENSMUST00000177155;	9930021J03Rik	240613;
A0A087WQ06	A0A087WQ06_MOUSE	Pcbp4	ENSMUST00000189099;	Pcbp4	
A0A1B0GS49	A0A1B0GS49_MOUSE	Trpm4	ENSMUST00000211743;	Trpm4	68667;
A0A1W2P828	A0A1W2P828_MOUSE	Cct2	ENSMUST00000218719;	Cct2	
E0CX49	E0CX49_MOUSE	E330034G19Rik	ENSMUST00000162224;	E330034G19Rik	105418;
A0A1Y7VP64	A0A1Y7VP64_MOUSE	Zfp493	ENSMUST00000220570;	Zfp493	
Q3U5L6	Q3U5L6_MOUSE	Ccl2		Ccl2	
A0A0G2JEF5	A0A0G2JEF5_MOUSE	Cdc25a	ENSMUST00000199787;	Cdc25a	
A0A087WP74	A0A087WP74_MOUSE	Resf1	ENSMUST00000189837;	Resf1"
"1680","2810474O19Rik	
A1YZC7	A1YZC7_MOUSE	Zscan10		Zscan10"
"1681","Zfp206	
Q9QWM7	Q9QWM7_MOUSE	mszf92		mszf92	
Q99N72	Q99N72_MOUSE	Mcf2		Mcf2	
H3BLK0	H3BLK0_MOUSE	Ccdc190	ENSMUST00000175731;	Ccdc190"
"1682","1700084C01Rik	78465;
V9GXS1	V9GXS1_MOUSE	Strn4	ENSMUST00000185011;	Strn4	
Q3TJJ6	Q3TJJ6_MOUSE				
E9QPT4	E9QPT4_MOUSE	Phc3	ENSMUST00000099163;	Phc3	
X5J5E7	X5J5E7_MOUSE	Ighv7-3		Ighv7-3	
D0QMC5	D0QMC5_MOUSE				
A0A2R8VHK7	A0A2R8VHK7_MOUSE	C1qtnf6	ENSMUST00000230943;	C1qtnf6	
Q99KT8	Q99KT8_MOUSE	Uck2		Uck2	
Q80Z28	Q80Z28_MOUSE	Grb10		Grb10	
F6ZIS7	F6ZIS7_MOUSE	Rarres1	ENSMUST00000054825;	Rarres1	109222;
Q6NX80	Q6NX80_MOUSE	Sbf2		Sbf2"
"1683","Mtmr13	
E9QA15	E9QA15_MOUSE	Cald1	ENSMUST00000115027;	Cald1	
D3Z778	D3Z778_MOUSE	Zfp605	ENSMUST00000147631;	Zfp605	
B2KFR3	B2KFR3_MOUSE	Lmntd1	ENSMUST00000149666;	Lmntd1"
"1684","Ifltd1	
A0A0U1RPP5	A0A0U1RPP5_MOUSE	Fasn	ENSMUST00000205905;	Fasn	
E9PXE2	E9PXE2_MOUSE	Mcf2l	ENSMUST00000110876;	Mcf2l	17207;
A0A1B0GRT2	A0A1B0GRT2_MOUSE	Ufsp2	ENSMUST00000210081;	Ufsp2	
D9IG02	D9IG02_MOUSE	Large2		Large2"
"1685","Gyltl1b	
E9PV73	E9PV73_MOUSE	Hpca	ENSMUST00000125931;	Hpca	
Q7TPQ7	Q7TPQ7_MOUSE	Ppp2r2a		Ppp2r2a	
J3KMK8	J3KMK8_MOUSE	Spint5	ENSMUST00000180193;	Spint5	
D3Z151	D3Z151_MOUSE	Eif2b1	ENSMUST00000135361;	Eif2b1	
E2JL33	E2JL33_MOUSE	Pou5f1		Pou5f1"
"1686","Oct-3/4	
O70122	O70122_MOUSE	Slc5a1		Slc5a1"
"1687","sgltI	
Q31116	Q31116_MOUSE	H2-D1		H2-D1"
"1688","H-2D	
Q3TRR5	Q3TRR5_MOUSE				
A0A286YD22	A0A286YD22_MOUSE	Gkap1	ENSMUST00000223811;	Gkap1	
Q8BW35	Q8BW35_MOUSE				
Q8JZW1	Q8JZW1_MOUSE	Rasd2		Rasd2	
K7N6B6	K7N6B6_MOUSE	Vmn1r168	ENSMUST00000098704;	Vmn1r168	100043101;
Q3TYR0	Q3TYR0_MOUSE	Cmklr1		Cmklr1	
Q8BYR9	Q8BYR9_MOUSE	Dgkb		Dgkb	
A0A0A0MQI7	A0A0A0MQI7_MOUSE	Cited1	ENSMUST00000130589;	Cited1	
Q8CBQ2	Q8CBQ2_MOUSE	Cnn1		Cnn1	12797;
E9Q1L8	E9Q1L8_MOUSE	Zfp493	ENSMUST00000164936;	Zfp493	72958;
D3Z5I6	D3Z5I6_MOUSE	Iqsec2	ENSMUST00000112604;	Iqsec2	
Q9ES86	Q9ES86_MOUSE	Lsm2		Lsm2"
"1689","SmX5a	
Q8VCQ1	Q8VCQ1_MOUSE	Hgsnat		Hgsnat"
"1690","D8Ertd354e	
X5J4T7	X5J4T7_MOUSE				
Q6W069	Q6W069_MOUSE	Olfr243		Olfr243	
Q8C2R3	Q8C2R3_MOUSE	Tyms		Tyms	
Q3TSJ3	Q3TSJ3_MOUSE	Cryba4		Cryba4	
Q9JHZ8	Q9JHZ8_MOUSE	Tph1		Tph1	21990;
B5TZD5	B5TZD5_MOUSE	Dpf3		Dpf3	70127;
Q8R020	Q8R020_MOUSE	Gm15498		Gm15498"
"1691","OTTMUSG00000022819	
Q3TC47	Q3TC47_MOUSE	Bin3		Bin3	
F7DE17	F7DE17_MOUSE	Ankhd1	ENSMUST00000037072;	Ankhd1	
A0A0J9YV09	A0A0J9YV09_MOUSE	Fer1l5	ENSMUST00000140452;	Fer1l5	
E9QJT0	E9QJT0_MOUSE	Prss36	ENSMUST00000118755;	Prss36	77613;
Q3TTX2	Q3TTX2_MOUSE	Sptbn1		Sptbn1"
"1692","Spnb2	20742;
A0A1L1SR49	A0A1L1SR49_MOUSE	Zfp266	ENSMUST00000215908;	Zfp266	
E0CYW7	E0CYW7_MOUSE	Hdgf	ENSMUST00000162631;	Hdgf	
A0A0J9YV47	A0A0J9YV47_MOUSE	Specc1	ENSMUST00000202744;	Specc1	
A0A087WRH8	A0A087WRH8_MOUSE	Gm5157	ENSMUST00000185914;	Gm5157	381937;
F6ZCI1	F6ZCI1_MOUSE	Elk4	ENSMUST00000147218;	Elk4	
A0A2R8VJY6	A0A2R8VJY6_MOUSE	Cyp2d12	ENSMUST00000229103;	Cyp2d12	
F6T2U3	F6T2U3_MOUSE	Gm9925	ENSMUST00000066583;	Gm9925	
O54994	O54994_MOUSE	Atp2a2		Atp2a2"
"1693","SERCA2	
M4H2A5	M4H2A5_MOUSE	Mx1		Mx1	
Q9D8F5	Q9D8F5_MOUSE	Smim27		Smim27"
"1694","2010003O02Rik"
"1695","Toporsos	
F1ABS0	F1ABS0_MOUSE	Ager		Ager	
Q69ZK1	Q69ZK1_MOUSE	N4bp2		N4bp2"
"1696","B3bp"
"1697","mKIAA1413	333789;
A0A2R8VKM7	A0A2R8VKM7_MOUSE	Atf1	ENSMUST00000168103;	Atf1	
Q91X55	Q91X55_MOUSE	Mucl1		Mucl1"
"1698","Spt2	
B7ZWJ7	B7ZWJ7_MOUSE	Dennd4a		Dennd4a	
Q3U9H2	Q3U9H2_MOUSE	Sgk3		Sgk3	
A0A286YDU9	A0A286YDU9_MOUSE	Kcnma1	ENSMUST00000225315;	Kcnma1	
Q8BK45	Q8BK45_MOUSE	Fam83g		Fam83g	
I6L9I7	I6L9I7_MOUSE	Cbx3		Cbx3	
Q3TSV4	Q3TSV4_MOUSE	Atrx		Atrx	
D3Z710	D3Z710_MOUSE	Klc3	ENSMUST00000108457;	Klc3	
Q3U7E3	Q3U7E3_MOUSE	Zfp324		Zfp324	
D3YZM0	D3YZM0_MOUSE	Dohh	ENSMUST00000134592;	Dohh	
E9Q905	E9Q905_MOUSE	Ctnnd1	ENSMUST00000111678;	Ctnnd1	12388;
G3UXD8	G3UXD8_MOUSE	Msh2	ENSMUST00000172855;	Msh2	
Q921Q9	Q921Q9_MOUSE	Mapkbp1		Mapkbp1	
F6SXD2	F6SXD2_MOUSE	Otub2	ENSMUST00000148371;	Otub2	
Q5SSP3	Q5SSP3_MOUSE	Slc1a4	ENSMUST00000004634;	Slc1a4	
Q8K1U6	Q8K1U6_MOUSE				
A0A1L1STT2	A0A1L1STT2_MOUSE	Ccdc153	ENSMUST00000216632;	Ccdc153	
A0A0J9YU60	A0A0J9YU60_MOUSE	Afp	ENSMUST00000200693;	Afp	
A1IGX6	A1IGX6_MOUSE	dsg4		dsg4	
Q61460	Q61460_MOUSE	16aoh-c		16aoh-c	
Q80UQ8	Q80UQ8_MOUSE	Wasf2		Wasf2	
Q924X9	Q924X9_MOUSE	Akap13		Akap13	
Q541Q1	Q541Q1_MOUSE	Hsd3b6		Hsd3b6	
Q0VE02	Q0VE02_MOUSE	Olfr577		Olfr577	
B9EK76	B9EK76_MOUSE	Sipa1l2		Sipa1l2	
Q9CVZ2	Q9CVZ2_MOUSE	Ascc2		Ascc2	
E9PXA2	E9PXA2_MOUSE	Stk35	ENSMUST00000166282;	Stk35	67333;
A2ABG6	A2ABG6_MOUSE	Mbtd1	ENSMUST00000063645;	Mbtd1	
E9Q415	E9Q415_MOUSE	Fcgr2b	ENSMUST00000159688;	Fcgr2b	
A0A338P6K4	A0A338P6K4_MOUSE	Pacsin1	ENSMUST00000231236;	Pacsin1	
A0A2Z4SZ50	A0A2Z4SZ50_MOUSE	H2-K1		H2-K1	
A0A286YD24	A0A286YD24_MOUSE	Zfp65	ENSMUST00000223829;	Zfp65	
M0QW65	M0QW65_MOUSE	Asnsd1	ENSMUST00000147021;	Asnsd1	
Q3UQ59	Q3UQ59_MOUSE	mt-Nd4		mt-Nd4	
D3Z041	D3Z041_MOUSE	Acsl1	ENSMUST00000110371;	Acsl1	
Q9CTH9	Q9CTH9_MOUSE	Macroh2a1		Macroh2a1"
"1699","H2afy	26914;
A0A0U1RNF9	A0A0U1RNF9_MOUSE	Zfp180	ENSMUST00000206184;	Zfp180	
A0A0G2JET8	A0A0G2JET8_MOUSE	Med12l	ENSMUST00000199659;	Med12l	329650;
Q8C9Z5	Q8C9Z5_MOUSE	Cbx4		Cbx4	
E9Q640	E9Q640_MOUSE	Rbm26	ENSMUST00000163499;	Rbm26	
Q8BK41	Q8BK41_MOUSE	Adora2b		Adora2b	
Q8C7S9	Q8C7S9_MOUSE	Kcnab3		Kcnab3	16499;
Q8R241	Q8R241_MOUSE	Isy1		Isy1	
A0A0R4J1P9	A0A0R4J1P9_MOUSE	Uspl1	ENSMUST00000121416;	Uspl1	231915;
A2AFH1	A2AFH1_MOUSE	Ube2dnl1	ENSMUST00000059509;	Ube2dnl1"
"1700","Ube2dnl	237009;
Q3URA4	Q3URA4_MOUSE	Zfp607b		Zfp607b"
"1701","C030039L03Rik	112415;
D1FNM9	D1FNM9_MOUSE	Atp2b4		Atp2b4	381290;
D3Z7U4	D3Z7U4_MOUSE	Mecp2	ENSMUST00000140399;	Mecp2	
Q8BMY1	Q8BMY1_MOUSE	Noa1		Noa1"
"1702","2610024G14Rik	
Q3TVJ1	Q3TVJ1_MOUSE	Ctsl		Ctsl	
Q3UUA2	Q3UUA2_MOUSE				
Q2NKH6	Q2NKH6_MOUSE	Tgif2lx		Tgif2lx	
K7U5Y8	K7U5Y8_MOUSE				
Q8BKW3	Q8BKW3_MOUSE	Slc18a1		Slc18a1	
A0A0U1RPI0	A0A0U1RPI0_MOUSE	1110004F10Rik	ENSMUST00000205427;	1110004F10Rik	
A0A0R4J0E5	A0A0R4J0E5_MOUSE	Nxpe2	ENSMUST00000034527;	Nxpe2	78252;
A0A0A0MQD2	A0A0A0MQD2_MOUSE	Ybx2	ENSMUST00000108601;	Ybx2	53422;
D3YVH6	D3YVH6_MOUSE	Cnot6l	ENSMUST00000141383;	Cnot6l	
Q1WWL0	Q1WWL0_MOUSE	Cgrrf1		Cgrrf1	
A0A1Y7VM87	A0A1Y7VM87_MOUSE	Zmynd11	ENSMUST00000157035;	Zmynd11	
A0A0G2JGX2	A0A0G2JGX2_MOUSE	Celf3	ENSMUST00000197558;	Celf3	78784;
Q9CUC8	Q9CUC8_MOUSE	Slamf1		Slamf1	
Q8JZU4	Q8JZU4_MOUSE	Foxa3		Foxa3	
A0A0U1RPL4	A0A0U1RPL4_MOUSE	Tial1	ENSMUST00000133089;	Tial1	
A0A1D5RLH5	A0A1D5RLH5_MOUSE	Cklf	ENSMUST00000211829;	Cklf	
H3BJQ8	H3BJQ8_MOUSE	Gpc5	ENSMUST00000176912;	Gpc5	
F6V9M5	F6V9M5_MOUSE	Cep295	ENSMUST00000162264;	Cep295"
"1703","5830418K08Rik	
Q5XQG8	Q5XQG8_MOUSE	H2-Eb		H2-Eb	
D3Z191	D3Z191_MOUSE	Tmem106b	ENSMUST00000122916;	Tmem106b	
Q8HWC1	Q8HWC1_MOUSE	Mill2		Mill2	
G3UYP1	G3UYP1_MOUSE	Rragb	ENSMUST00000144175;	Rragb	
X5J5K9	X5J5K9_MOUSE				
D3Z396	D3Z396_MOUSE	Ntm	ENSMUST00000115236;	Ntm	
A0A1W2P711	A0A1W2P711_MOUSE	Mia2	ENSMUST00000219140;	Mia2	338320;
E0CXY6	E0CXY6_MOUSE	Zfp324	ENSMUST00000128293;	Zfp324	
A0A0R4J158	A0A0R4J158_MOUSE	Spink11	ENSMUST00000097587;	Spink11	433181;
F6RDU0	F6RDU0_MOUSE	Rtel1	ENSMUST00000137700;	Rtel1	
Q3TVN5	Q3TVN5_MOUSE	Adam8		Adam8	
F6WLJ2	F6WLJ2_MOUSE	Gm10234	ENSMUST00000089304;	Gm10234	
Q3UT79	Q3UT79_MOUSE	Fam184a		Fam184a	
Q3UTK0	Q3UTK0_MOUSE	Eif4g1		Eif4g1	
Q3TSU6	Q3TSU6_MOUSE	Gfm2		Gfm2"
"1704","EFG2"
"1705","GFM2	320806;
D3Z440	D3Z440_MOUSE	Cops7a	ENSMUST00000129976;	Cops7a	
D3YUT2	D3YUT2_MOUSE	Alpk3	ENSMUST00000107348;	Alpk3	116904;
G3UZF3	G3UZF3_MOUSE	Xlr3a	ENSMUST00000173742;	Xlr3a	
A9X414	A9X414_MOUSE	Las1l		Las1l	
Q8C2A3	Q8C2A3_MOUSE	Sept7		Sept7	
A0A3B2W7L0	A0A3B2W7L0_MOUSE	Vmn2r106	ENSMUST00000233061;	Vmn2r106	
A5YMZ9	A5YMZ9_MOUSE	COXI		COXI	
Q9EQN8	Q9EQN8_MOUSE				
Q3V0L1	Q3V0L1_MOUSE	Gm1141		Gm1141"
"1706","Pasd1	
E9Q754	E9Q754_MOUSE	Vrk3	ENSMUST00000147952;	Vrk3	
E0CZC0	E0CZC0_MOUSE	Vcan	ENSMUST00000162715;	Vcan	
A0A1Y7VLL2	A0A1Y7VLL2_MOUSE	Ltc4s	ENSMUST00000221525;	Ltc4s	
A0A494B920	A0A494B920_MOUSE	Tshz1	ENSMUST00000175783;	Tshz1	
B1AVI2	B1AVI2_MOUSE	Stx17	ENSMUST00000153502;	Stx17	
A0A1W2P6Z7	A0A1W2P6Z7_MOUSE	Cacna1c	ENSMUST00000219833;	Cacna1c	
F7B2G8	F7B2G8_MOUSE	Dnttip1	ENSMUST00000109327;	Dnttip1	
Q6W060	Q6W060_MOUSE	Olfr302		Olfr302	
Q3V1S0	Q3V1S0_MOUSE	Abat		Abat	
F6W6J3	F6W6J3_MOUSE	Thbs3	ENSMUST00000136881;	Thbs3	
Q6NZH0	Q6NZH0_MOUSE	Kcnh5		Kcnh5	
Q6PGG9	Q6PGG9_MOUSE	Tbc1d9		Tbc1d9	
Q3UBS1	Q3UBS1_MOUSE	Ndfip2		Ndfip2	
A0A571BG56	A0A571BG56_MOUSE	Cacna1d	ENSMUST00000238571;	Cacna1d	
Q05DI0	Q05DI0_MOUSE	Itga1		Itga1	
G3UX17	G3UX17_MOUSE	Tnfaip2	ENSMUST00000174692;	Tnfaip2	
Q3UQT1	Q3UQT1_MOUSE	Rbl2		Rbl2	
A8Y5N1	A8Y5N1_MOUSE	Mutyh	ENSMUST00000130359;	Mutyh	
Q8BTC0	Q8BTC0_MOUSE	Gm4532		Gm4532"
"1707","Zfp553	
D3Z5H7	D3Z5H7_MOUSE	Def8	ENSMUST00000124741;	Def8	
A0A1Y7VMK7	A0A1Y7VMK7_MOUSE	Cinp	ENSMUST00000223170;	Cinp	
Q922P5	Q922P5_MOUSE	Tsr3		Tsr3"
"1708","0610007P22Rik	
D3Z0F3	D3Z0F3_MOUSE	Tfam	ENSMUST00000152505;	Tfam	
A0A1Y7VNW4	A0A1Y7VNW4_MOUSE	Cep170b	ENSMUST00000220942;	Cep170b	
Q14B91	Q14B91_MOUSE	Tgm5		Tgm5	
Q3URX1	Q3URX1_MOUSE	Gm19351		Gm19351	
Q3TRX1	Q3TRX1_MOUSE	Ntrk3		Ntrk3	
A0A2I3BRZ6	A0A2I3BRZ6_MOUSE	Pkd1	ENSMUST00000227107;	Pkd1	
B2X2D8	B2X2D8_MOUSE	Fut8		Fut8	53618;
A8C1X3	A8C1X3_MOUSE	Pdzk1ip1		Pdzk1ip1	
V9GXM6	V9GXM6_MOUSE	Cpne1	ENSMUST00000183733;	Cpne1	
A0A1Y7VLB5	A0A1Y7VLB5_MOUSE	Aopep	ENSMUST00000220884;	Aopep"
"1709","2010111I01Rik	
Q6AXD8	Q6AXD8_MOUSE	Adora1		Adora1	11539;
S4R2L2	S4R2L2_MOUSE	Myo18b	ENSMUST00000183273;	Myo18b	
D3Z789	D3Z789_MOUSE	Snx3	ENSMUST00000105499;	Snx3	
Q3V161	Q3V161_MOUSE	Slco6c1		Slco6c1	
H3BKW1	H3BKW1_MOUSE	Scnn1a	ENSMUST00000175966;	Scnn1a	
F6U6Z2	F6U6Z2_MOUSE	Phyhipl	ENSMUST00000162144;	Phyhipl	
Q7TNA7	Q7TNA7_MOUSE	Msh4		Msh4	55993;
Q01078	Q01078_MOUSE	Dcaf8l		Dcaf8l"
"1710","Pet2"
"1711","protein"
"1712","PC326	
A0A571BET8	A0A571BET8_MOUSE	Kcnip1	ENSMUST00000238436;	Kcnip1	
A0A2Z4T0Z1	A0A2Z4T0Z1_MOUSE	H2-Aa		H2-Aa	
F7AUN8	F7AUN8_MOUSE	Prss57	ENSMUST00000171681;	Prss57	
I6L958	I6L958_MOUSE	Igk		Igk	
Q8C6U3	Q8C6U3_MOUSE	Gm17334		Gm17334	
H3BJW5	H3BJW5_MOUSE	Naa60	ENSMUST00000176224;	Naa60"
"1713","Nat15	
Q8K033	Q8K033_MOUSE	Ces2c		Ces2c"
"1714","Ces2	
A0A1R3UHM9	A0A1R3UHM9_MOUSE	Klk1b3		Klk1b3"
"1715","Klna10	18050;
Q3V225	Q3V225_MOUSE	3010085J16Rik		3010085J16Rik	
D6RCV8	D6RCV8_MOUSE	Ermap	ENSMUST00000150864;	Ermap	
Q3UIJ2	Q3UIJ2_MOUSE	Eif2s3x		Eif2s3x	
J3QMY1	J3QMY1_MOUSE	Recql5	ENSMUST00000140174;	Recql5	
F6TKZ2	F6TKZ2_MOUSE	Vps51	ENSMUST00000159475;	Vps51	
Q540N6	Q540N6_MOUSE	Naip2		Naip2"
"1716","Birc1b	
A0A075B6B2	A0A075B6B2_MOUSE	Trav6n-6	ENSMUST00000181793;	Trav6n-6	
Q8BNT0	Q8BNT0_MOUSE				
Q8R4P2	Q8R4P2_MOUSE				
E9PYJ6	E9PYJ6_MOUSE	Focad	ENSMUST00000159342;	Focad"
"1717","BC057079	230393;
E9Q631	E9Q631_MOUSE	Prlr	ENSMUST00000127467;	Prlr"
"1718","PRLR	
A0A087WQA8	A0A087WQA8_MOUSE	Cops5	ENSMUST00000188619;	Cops5	
Q6IS38	Q6IS38_MOUSE	Wdr75		Wdr75	
G3UX41	G3UX41_MOUSE	Rhox3c	ENSMUST00000151387;	Rhox3c	
H3BLL4	H3BLL4_MOUSE	Hnrnpk	ENSMUST00000177497;	Hnrnpk	
A0A1W2P873	A0A1W2P873_MOUSE	Alas1	ENSMUST00000219129;	Alas1	
G3UWR9	G3UWR9_MOUSE	H2-Aa	ENSMUST00000174751;	H2-Aa	
A2AL49	A2AL49_MOUSE	Agps	ENSMUST00000111952;	Agps	
A0A338P7F5	A0A338P7F5_MOUSE	AI413582	ENSMUST00000231753;	AI413582	
A0A286YD69	A0A286YD69_MOUSE	Il31ra	ENSMUST00000225397;	Il31ra	
Q8VFY7	Q8VFY7_MOUSE				
D3YTU5	D3YTU5_MOUSE	Ankrd29	ENSMUST00000122408;	Ankrd29	
X5J5C7	X5J5C7_MOUSE				
Q9CTP6	Q9CTP6_MOUSE	Pdzd2		Pdzd2"
"1719","Pdzk3	
A0A087WRY3	A0A087WRY3_MOUSE	Nucks1	ENSMUST00000189946;	Nucks1	98415;
Q8VCJ2	Q8VCJ2_MOUSE	Usp20		Usp20	
A0A0J9YTR2	A0A0J9YTR2_MOUSE	0610012G03Rik	ENSMUST00000202722;	0610012G03Rik	
E9Q4E0	E9Q4E0_MOUSE	5031410I06Rik	ENSMUST00000063524;	5031410I06Rik	381622;
L7N2B4	L7N2B4_MOUSE	Vmn1r128	ENSMUST00000169165;	Vmn1r128	667199;
E9Q6Y8	E9Q6Y8_MOUSE	Usp31	ENSMUST00000046929;	Usp31	76179;
A0A0N4SWE3	A0A0N4SWE3_MOUSE	Oaz3	ENSMUST00000203883;	Oaz3	
J3QN53	J3QN53_MOUSE	Arrb2	ENSMUST00000150076;	Arrb2	
B2RQ61	B2RQ61_MOUSE	Oscar		Oscar	
E0CZ77	E0CZ77_MOUSE	Ap1s3	ENSMUST00000160706;	Ap1s3	
Q80ZM6	Q80ZM6_MOUSE	Sbf2		Sbf2"
"1720","Mtmr13	
A0A286YDA2	A0A286YDA2_MOUSE	Nolc1	ENSMUST00000223728;	Nolc1	70769;
A0A0A6YWL2	A0A0A6YWL2_MOUSE	Ighv3-3	ENSMUST00000191693;	Ighv3-3	
Q3UJ02	Q3UJ02_MOUSE	Hbs1l		Hbs1l	
D3YWB4	D3YWB4_MOUSE	Rabgef1	ENSMUST00000119027;	Rabgef1	
Q8K144	Q8K144_MOUSE	Ptbp1		Ptbp1	
F8WIR1	F8WIR1_MOUSE	Ctsd	ENSMUST00000066401;	Ctsd	
A0A087WPY2	A0A087WPY2_MOUSE	Rgs2	ENSMUST00000027606;	Rgs2	
E9PYD6	E9PYD6_MOUSE	Becn1	ENSMUST00000172233;	Becn1	
D3Z1V0	D3Z1V0_MOUSE	Anxa9	ENSMUST00000123365;	Anxa9	
A0A286YCF5	A0A286YCF5_MOUSE	Kcnma1	ENSMUST00000225556;	Kcnma1	
A0A1L1SQC4	A0A1L1SQC4_MOUSE	Gtf3c6	ENSMUST00000217141;	Gtf3c6	
F6ZEU2	F6ZEU2_MOUSE	Eef2k	ENSMUST00000146482;	Eef2k	
A0A1Y7VJT0	A0A1Y7VJT0_MOUSE	Zfyve21	ENSMUST00000223211;	Zfyve21	
Q80WU7	Q80WU7_MOUSE	Oprl1		Oprl1	
D3Z0U2	D3Z0U2_MOUSE	Cbx5	ENSMUST00000127191;	Cbx5	
A0A0G2JGU6	A0A0G2JGU6_MOUSE	Trav15n-1	ENSMUST00000197433;	Trav15n-1	
D3YU75	D3YU75_MOUSE	Tpt1	ENSMUST00000142061;	Tpt1	
E0CXR6	E0CXR6_MOUSE	Coq8a	ENSMUST00000161814;	Coq8a"
"1721","Adck3	
Q7TQH2	Q7TQH2_MOUSE	Myh14		Myh14	
E9QPZ2	E9QPZ2_MOUSE	Defa30	ENSMUST00000098898;	Defa30	100038927;
A0A140LHA2	A0A140LHA2_MOUSE	Bub3	ENSMUST00000207442;	Bub3	
A2BI46	A2BI46_MOUSE	Xlr5a	ENSMUST00000114521;	Xlr5a	574438;
Q99NV8	Q99NV8_MOUSE	BDNF		BDNF	
A0A494BAE0	A0A494BAE0_MOUSE	Cyp4f39	ENSMUST00000236307;	Cyp4f39	
Q62291	Q62291_MOUSE	Tcp-1		Tcp-1	
S4R1V2	S4R1V2_MOUSE	Milr1	ENSMUST00000182479;	Milr1	
Q80UN3	Q80UN3_MOUSE	Nup153		Nup153	
E0CZ87	E0CZ87_MOUSE	Rnf182	ENSMUST00000161817;	Rnf182	
Q3UPM0	Q3UPM0_MOUSE	Gm20038		Gm20038	
I7HM00	I7HM00_MOUSE	Crybg2	ENSMUST00000149956;	Crybg2"
"1722","Aim1l	
Q3TA12	Q3TA12_MOUSE	Fyb		Fyb	
Q3UHA7	Q3UHA7_MOUSE	Mbtps1		Mbtps1	
E9QP46	E9QP46_MOUSE	Syne2	ENSMUST00000143031;	Syne2	
Q3TH72	Q3TH72_MOUSE	Evi5		Evi5	
Q61378	Q61378_MOUSE				
A0A2I3BQ97	A0A2I3BQ97_MOUSE	Olfr718-ps1	ENSMUST00000218872;	Olfr718-ps1	
Q3UMI9	Q3UMI9_MOUSE	Cand1		Cand1	
Q810K5	Q810K5_MOUSE	Ybx1		Ybx1"
"1723","Nsep1	
A0A494BBB5	A0A494BBB5_MOUSE	Malt1	ENSMUST00000236314;	Malt1	
F6PYN5	F6PYN5_MOUSE	Gm15130	ENSMUST00000132464;	Gm15130	
A0A1B0GS14	A0A1B0GS14_MOUSE	Mtg1	ENSMUST00000211171;	Mtg1	
A0A0N4SWA3	A0A0N4SWA3_MOUSE	Atp6v1e1	ENSMUST00000204699;	Atp6v1e1	
Q3U294	Q3U294_MOUSE	Il11ra1		Il11ra1	
F7BJW2	F7BJW2_MOUSE	Mpnd	ENSMUST00000159340;	Mpnd	
Q8VE45	Q8VE45_MOUSE	Ddx42		Ddx42	
Q6PCP0	Q6PCP0_MOUSE	Ddx21		Ddx21	56200;
K7T977	K7T977_MOUSE				
A0A0G2JFS8	A0A0G2JFS8_MOUSE	Asphd2	ENSMUST00000196256;	Asphd2	
Q8CFS2	Q8CFS2_MOUSE	Ddx10		Ddx10	
Q8K2L2	Q8K2L2_MOUSE	Map3k9		Map3k9	
Q8C1M6	Q8C1M6_MOUSE	Bbs2		Bbs2	
J3QMA8	J3QMA8_MOUSE	Snrnp48	ENSMUST00000178564;	Snrnp48	
A0A1W2P738	A0A1W2P738_MOUSE	Gm6993	ENSMUST00000219110;	Gm6993	
F7A1F0	F7A1F0_MOUSE	Tsga10ip	ENSMUST00000044527;	Tsga10ip	
Q3URY3	Q3URY3_MOUSE	Shc3		Shc3	
Q3UA53	Q3UA53_MOUSE	Ppa1		Ppa1"
